company name,ric,ric1(ticker),isin,cusip,gvkey
Pricer Ord Shs Class B,0H38.L^A08,0H38,SE0000233934,0.0,213048
Precise Biometrics Ord Shs,0H37.L^A08,0H37,SE0018013849,0.0,245001
Ledstiernan Ord Shs,0H36.L^A08,0H36,SE0000251902,0.0,215447
Skistar Ord Shs Class B,0H34.L^A08,0H34,SE0012141687,0.0,232119
Indutrade Ord Shs,0H30.L^A08,0H30,SE0001515552,0.0,274196
Fastighets Balder Ord Shs Class B,0H2Z.L^A08,0H2Z,SE0017832488,0.0,234181
Rejlers Ord Shs Class B,0H2Y.L^A08,0H2Y,SE0000123671,0.0,282053
Bergs Timber Ord Shs Class B,0H2W.L^A08,0H2W,SE0018012932,0.0,215363
Prevas Ord Shs Class B,0H2J.L^A08,0H2J,SE0000356008,0.0,234237
Lagercrantz Group Ord Shs Class B,0H2F.L^A08,0H2F,SE0014990966,0.0,247323
Teligent AB Ord Shs,0H2E.L^A08,0H2E,SE0000434342,0.0,100341
Afry Ord Shs,0H2A.L^A08,0H2A,SE0005999836,0.0,103051
Skanditek Industriforvaltning Ord Shs,0H29.L^A08,0H29,SE0000535593,0.0,213196
Ratos Ord Shs Class B,0H26.L^A08,0H26,SE0000111940,0.0,102221
New Wave Group Ord Shs Class B,0H25.L^A08,0H25,SE0020356970,0.0,234251
Bioinvent International Ord Shs,0H22.L^A08,0H22,SE0015244520,0.0,249099
Cashguard B Ord Shs,0H21.L^A08,0H21,SE0000514440,0.0,245340
Connecta Ord Shs,0H20.L^A08,0H20,SE0001161530,0.0,232072
Fazer Konfektyr Service Ord Shs,0H1S.L^A08,0H1S,SE0000102642,0.0,213326
Ortivus Ord Shs Class B,0H1Q.L^A08,0H1Q,SE0000123085,0.0,216621
Orexo Ord Shs,0H19.L^A08,0H19,SE0000736415,0.0,274484
Mycronic Ord Shs,0H15.L^A08,0H15,SE0000375115,0.0,235543
Net Insight Ord Shs Class B,0H14.L^A08,0H14,SE0000366098,0.0,234250
Industrivarden Ord Shs Class A,0H13.L^A08,0H13,SE0000190126,0.0,103036
IBS Ord Shs,0H11.L^A08,0H11,SE0000106759,0.0,213039
Teleca AB Ord Shs,0H0W.L^A08,0H0W,SE0000366254,0.0,216632
Sensys Gatso Group Ord Shs,0H0U.L^A08,0H0U,SE0020356244,0.0,245746
ICA Gruppen Ord Shs,0H0P.L^A08,0H0P,SE0000652216,0.0,274729
Concordia Maritime Ord Shs Class B,0H0N.L^A08,0H0N,SE0000102824,0.0,213327
Rottneros Ord Shs,0H0L.L^A08,0H0L,SE0000112252,0.0,103314
Rorvik Timber B Ord Shs,0H0K.L^A08,0H0K,SE0000387318,0.0,210970
Sweco Ord Shs Class B,0H0G.L^A08,0H0G,SE0014960373,0.0,229521
Investment Oresund Ord Shs,0H0F.L^A08,0H0F,SE0008321608,0.0,16352
SinterCast Ord Shs,0H0D.L^A08,0H0D,SE0000950982,0.0,221706
Netonnet Ord Shs,0H0C.L^A08,0H0C,SE0000657140,0.0,270157
Gant Company Ord Shs,0H0A.L^A08,0H0A,SE0001664210,0.0,275877
Enea Ord Shs,0H07.L^A08,0H07,SE0009697220,0.0,215390
A-TEC Industries Ord Shs,0H05.L^D10,0H05,AT00000ATEC9,0.0,281697
Carl Lamm Ord Shs,0GZZ.L^A08,0GZZ,SE0001739053,0.0,279346
Availo Ord Shs,0GZQ.L^A08,0GZQ,SE0000582603,0.0,244727
Dagon Ord Shs,0GZG.L^A08,0GZG,SE0000646606,0.0,249121
Avanza Bank Holding Ord Shs,0GZE.L^A08,0GZE,SE0012454072,0.0,222362
Probi Ord Shs,0GZB.L^A08,0GZB,SE0001280355,0.0,237823
Bong Ord Shs,0GYV.L^A08,0GYV,SE0000396061,0.0,215379
Xano Industri Ord Shs Class B,0GYS.L^A08,0GYS,SE0018014151,0.0,216862
Rolling Optics Holding Ord Shs,0GYJ.L^A08,0GYJ,SE0010520155,0.0,339782
Atlantic Petroleum Ord Shs,0GYB.L^A08,0GYB,FO000A0DN9X4,0.0,285025
Seco Tools B Ord Shs,0GY7.L^A08,0GY7,SE0000118838,0.0,102799
Novotek Ord Shs Class B,0GY4.L^A08,0GY4,SE0000567752,0.0,234243
Swedish Orphan Biovitrum Ord Shs,0GY1.L^A08,0GY1,SE0000872095,0.0,279143
Doro Ord Shs,0GY0.L^A08,0GY0,SE0000215493,0.0,221471
Duroc Ord Shs Class B,0GXX.L^A08,0GXX,SE0000331266,0.0,232089
Home Properties Ord Shs,0GXO.L^A08,0GXO,SE0000525057,0.0,234176
Audiodev Ord Shs,0GXL.L^A08,0GXL,SE0000708620,0.0,241558
VBG GROUP Ord Shs Class B,0GXK.L^A08,0GXK,SE0000115107,0.0,216867
Wallenstam B Ord Shs,0GXH.L^A08,0GXH,SE0017780133,0.0,213058
Svedbergs I Dalstorp Ord Shs Class B,0GXD.L^A08,0GXD,SE0000407991,0.0,234211
Latour Investment Ord Shs Class B,0GWX.L^A08,0GWX,SE0010100958,0.0,16299
Jeeves Information Systems Ord Shs,0GWW.L^A08,0GWW,SE0000545626,0.0,234206
Industrial & Financial Systems IFS Ord Shs,0GWV.L^A08,0GWV,SE0000189946,0.0,232112
Billerud Aktiebolag Ord Shs,0GWS.L^A08,0GWS,SE0000862997,0.0,249178
Svolder Ord Shs Class B,0GWR.L^A08,0GWR,SE0017161458,0.0,217203
Eik Banki Ord Shs,0GWK.L^A08,0GWK,FO0005702340,0.0,285706
Lundbergforetagen Ord Shs Class B,0GWB.L^A08,0GWB,SE0000108847,0.0,101563
Sectra Ord Shs Class B,0GW7.L^A08,0GW7,SE0018245953,0.0,234226
Hufvudstaden Ord Shs Class A,0GW3.L^A08,0GW3,SE0000170375,0.0,15922
Mid Industry Capital Ord Shs,0GW2.L^B18,0GW2,IT0004166762,0.0,284572
Novacast Technologies Ord Shs,0GVZ.L^A08,0GVZ,SE0000362675,0.0,284291
Bergman & Beving Ord Shs,0GVV.L^A08,0GVV,SE0000101362,0.0,101693
Dinostad Sverige Ord Shs,0GVU.L^A08,0GVU,SE0000614695,0.0,245383
Catena Ord Shs,0GVS.L^A08,0GVS,SE0001664707,0.0,276647
Affarsstrategerna Ord Shs,0GVJ.L^A08,0GVJ,SE0000445934,0.0,234158
Allenex Ord Shs,0GVI.L^A08,0GVI,SE0000619181,0.0,282325
BankNordik Ord Shs,0GVF.L^A08,0GVF,FO0000000088,0.0,285655
Highlight Communications Ord Shs,0GVE.L^B21,0GVE,CH0006539198,0.0,232107
Geveko B Ord Shs,0GVD.L^A08,0GVD,SE0000105264,0.0,103045
All Cds Ser Ord Shs,0GVA.L^A08,0GVA,SE0000459323,0.0,234159
Elanders Ord Shs Class B,0GV5.L^A08,0GV5,SE0000119299,0.0,221484
Nolato Ord Shs Class B,0GV4.L^A08,0GV4,SE0015962477,0.0,213047
Biolin Scientific Ord Shs,0GV3.L^A08,0GV3,SE0000327090,0.0,234247
Bilia Ord Shs Class A,0GUZ.L^A08,0GUZ,SE0009921588,0.0,101585
Openlimit Holding Ord Shs,0GUT.L^B21,0GUT,CH0022237009,0.0,277035
Karolin Machine Ord Shs,0GUR.L^A08,0GUR,SE0000451346,0.0,220710
CTT Systems Ord Shs,0GUO.L^A08,0GUO,SE0000418923,0.0,234179
Viking Supply Ships Ord Shs Class B,0GUN.L^A08,0GUN,SE0010820613,0.0,222198
Arbona A Ord Shs,0GUJ.L^A08,0GUJ,SE0003210590,0.0,235558
Mandator AB Ord Shs,0GUI.L^A08,0GUI,SE0000394470,0.0,213484
Catella Ord Shs Class B,0GUH.L^A08,0GUH,SE0000188518,0.0,220577
Partnertech Ord Shs,0GUE.L^A08,0GUE,SE0000394165,0.0,216280
Q-Med Ord Shs,0GUA.L^A08,0GUA,SE0000426462,0.0,241578
Softronic Ord Shs Class B,0GU8.L^A08,0GU8,SE0000323305,0.0,234219
Xponcard Ord Shs,0GU6.L^A08,0GU6,SE0000224578,0.0,222278
Gunnebo Industrier Ord Shs,0GTX.L^A08,0GTX,SE0001447723,0.0,273138
Strax Ord Shs,0GTQ.L^A08,0GTQ,SE0012040459,0.0,245671
Fingerprint Cards Ord Shs Class B,0GTP.L^A08,0GTP,SE0008374250,0.0,242714
Biogaia Ord Shs Class B,0GTN.L^A08,0GTN,SE0017769995,0.0,234163
Dios Fastigheter Ord Shs,0GTM.L^A08,0GTM,SE0001634262,0.0,277824
Atrium Ljungberg Ord Shs Class B,0GTL.L^A08,0GTL,SE0000191827,0.0,213341
Cybercom Group Ord Shs,0GTE.L^A08,0GTE,SE0000702169,0.0,236676
Zodiak Television Ord Shs,0GTC.L^A08,0GTC,SE0000374993,0.0,232127
Ependion Ord Shs,0GT8.L^A08,0GT8,SE0000671711,0.0,244725
Proact IT Group Ord Shs,0GT3.L^A08,0GT3,SE0015961222,0.0,234236
Brio Ord Shs,0GT0.L^A08,0GT0,SE0000102006,0.0,215380
Note Ord Shs,0GSS.L^A08,0GSS,SE0001161654,0.0,270648
Hl Display Ord Shs,0GSQ.L^A08,0GSQ,SE0000214058,0.0,215407
Image Systems Ord Shs,0GSI.L^A08,0GSI,SE0006421871,0.0,234180
Mertiva Ord Shs Class A,0GSH.L^A08,0GSH,SE0010023432,0.0,256778
Midsona Ord Shs Class B,0GSE.L^A08,0GSE,SE0000565228,0.0,234201
PION Group Ord Shs Class B,0GSB.L^A08,0GSB,SE0000567539,0.0,234239
Technology Nexus Ord Shs,0GS5.L^A08,0GS5,SE0000433914,0.0,234210
Cision Ord Shs,0GS3.L^A08,0GS3,SE0000291486,0.0,234224
Ballingslov Ord Shs,0GS2.L^A08,0GS2,SE0000524191,0.0,252288
Raysearch Laboratories Ord Shs Class B,0GRZ.L^A08,0GRZ,SE0000135485,0.0,224213
Elos Medtech Ord Shs Class B,0GRY.L^A08,0GRY,SE0000120776,0.0,224231
Aspiro Ord Shs,0GRR.L^A08,0GRR,SE0000500258,0.0,239278
Biotage Ord Shs,0GRP.L^A08,0GRP,SE0000454746,0.0,241543
Profilgruppen Ord Shs Class B,0GRO.L^A08,0GRO,SE0000393860,0.0,232138
Biophausia Ord Shs,0GRE.L^A08,0GRE,SE0001048984,0.0,243633
Saki Ord Shs,0GR9.L^A08,0GR9,SE0000379075,0.0,234228
Lbi International Ord Shs,0GR3.L^A08,0GR3,NL0009508720,0.0,230387
Modul 1 Data Ord Shs,0GR2.L^A08,0GR2,SE0000345902,0.0,232126
Agta Record Ord Shs,0GR1.L^B21,0GR1,CH0008853209,0.0,234736
Hifab Group Ord Shs Class B,0GR0.L^A08,0GR0,SE0000483943,0.0,245158
Active Biotech Ord Shs,0GQU.L^A08,0GQU,SE0001137985,0.0,213323
Bure Equity Ord Shs,0GQT.L^A08,0GQT,SE0000195810,0.0,221085
Readsoft B Ord Shs,0GQO.L^A08,0GQO,SE0000479107,0.0,234232
Beijer Ref Ord Shs Class B,0GQN.L^A08,0GQN,SE0015949748,0.0,103219
Fagerhult Ord Shs,0GQM.L^A08,0GQM,SE0010048884,0.0,215391
Clas Ohlson Ord Shs Class B,0GQE.L^A08,0GQE,SE0000584948,0.0,234178
Boras Wafveri Ord Shs,0GQB.L^A08,0GQB,SE0000101891,0.0,102846
Fenix Outdoor B Ord Shs,0GQ5.L^A08,0GQ5,SE0000104788,0.0,215395
Munters Ord Shs,0GPW.L^A08,0GPW,SE0000416604,0.0,216608
Proffice B Ord Shs,0GPL.L^A08,0GPL,SE0000470700,0.0,232241
Niscayah Group Ord Shs,0GPJ.L^A08,0GPJ,SE0001785197,0.0,279172
Sigma Ord Shs,0GPI.L^A08,0GPI,SE0000835217,0.0,248638
Coala-life Group Ord Shs,0GPD.L^A08,0GPD,SE0017083983,0.0,250761
Hq Ord Shs,0GPB.L^A08,0GPB,SE0000622656,0.0,245742
I.A.R. Systems Group Ord Shs,0GPA.L^A08,0GPA,SE0005851706,0.0,230402
Medivir Ord Shs,0GP7.L^A08,0GP7,SE0020181014,0.0,213044
Hemtex Ord Shs,0GP3.L^A08,0GP3,SE0000698268,0.0,274480
Lammhults Design Group Ord Shs Class B,0GP2.L^A08,0GP2,SE0000386138,0.0,228037
Acap Invest Ord Shs,0GP1.L^A08,0GP1,SE0000937682,0.0,253199
Addtech Ord Shs Class B,0GOY.L^A08,0GOY,SE0014781795,0.0,247318
Nibe Industrier Ord Shs Class B,0GOW.L^A08,0GOW,SE0015988019,0.0,234246
Traction Ord Shs Class B,0GOS.L^A08,0GOS,SE0000391716,0.0,232161
Svithoid Tankers Ord Shs,0GOM.L^A08,0GOM,SE0000641151,0.0,278475
Peab Ord Shs Class B,0GOH.L^A08,0GOH,SE0000106205,0.0,213075
Concejo Ord Shs Class B,0GOG.L^A08,0GOG,SE0000236382,0.0,212830
Tricorona Ord Shs,0GOF.L^A08,0GOF,SE0001493693,0.0,213361
Osterreichische Post Ord Shs,0GOD.L^D10,0GOD,AT0000APOST4,0.0,277897
BTS Group Ord Shs Class B,0GOB.L^A08,0GOB,SE0000805426,0.0,249100
Nefab AB Ord Shs,0GO8.L^A08,0GO8,SE0000162786,0.0,216863
Studsvik Ord Shs,0GO6.L^A08,0GO6,SE0000653230,0.0,245267
Swedish Match Ord Shs,0GO4.L^A23,0GO4,SE0015812219,0.0,100956
Midway Holding Ord Shs Class B,0GO3.L^A08,0GO3,SE0000122673,0.0,221210
Artimplant B Ord Shs,0GO1.L^A08,0GO1,SE0000413221,0.0,215359
Heba Fastighets Ord Shs Class B,0GNV.L^A08,0GNV,SE0017911480,0.0,215405
KABE Group Ord Shs Class B,0GNU.L^A08,0GNU,SE0000107724,0.0,234216
Orc Group Ord Shs,0GNS.L^A08,0GNS,SE0000634321,0.0,241576
Ticket Travel Group Ord Shs,0GNR.L^A08,0GNR,SE0000378127,0.0,226417
Knowit Ord Shs,0GNK.L^A08,0GNK,SE0000421273,0.0,234222
Rizzo Group Ord Shs Class B,0GNH.L^A08,0GNH,SE0016276109,0.0,234203
Malmbergs Elektriska Ord Shs Class B,0GN8.L^A08,0GN8,SE0000507659,0.0,234238
Trention Ord Shs,0GN7.L^A08,0GN7,SE0008348767,0.0,234242
Televerbier Ord Shs,0GMW.L^B21,0GMW,CH0008175645,0.0,286131
Havsfrun Investment Ord Shs Class B,0GMV.L^A08,0GMV,SE0000312043,0.0,215404
Human Care Ord Shs,0GMT.L^A08,0GMT,SE0000683757,0.0,250599
Oem International Ord Shs Class B,0GMQ.L^A08,0GMQ,SE0017766843,0.0,216617
Elektronikgruppen Ord Shs,0GMI.L^A08,0GMI,SE0000101669,0.0,215389
Addnode Group Ord Shs Class B,0GMG.L^A08,0GMG,SE0017885767,0.0,230376
Hoganas B Ord Shs,0GMD.L^A08,0GMD,SE0000232175,0.0,221269
Scanmining Ord Shs,0GMB.L^A08,0GMB,SE0000352809,0.0,217168
Gerresheimer Ord Shs,0GM4.L^C09,0GM4,DE000A0LD6E6,0.0,284944
Renk Ord Shs,0GKF.L^B21,0GKF,DE0007850000,0.0,220313
Wienerberger Ord Shs,0GIK.L^D10,0GIK,AT0000831706,0.0,102968
Wavefield Inseis Ord Shs,0GIG.L^C09,0GIG,NO0010295504,0.0,281534
Valentino Fashion Group Ord Shs,0GEB.L^A08,0GEB,IT0003843643,0.0,273239
Ubisoft Entertainment Ord Shs Cat A,0GD4.L^D10,0GD4,FR0000054470,0.0,212596
AmaTech Ord Shs,0GCZ.L^D21,0GCZ,DE0005192801,0.0,237596
Transtec Ord Shs,0GC7.L^C19,0GC7,DE0007241424,0.0,226837
Tonna Electronique Ord Shs,0GAN.L^D21,0GAN,FR0000064388,0.0,219651
Telekom Austria Ord Shs,0G8E.L^D10,0G8E,AT0000720008,0.0,141239
Sydbank Ord Shs,0G6U.L^D10,0G6U,DK0010311471,0.0,209212
Stoehr & Company Ord Shs,0G5M.L^D17,0G5M,DE0007277006,0.0,103459
Soc Fr Gestion Investissement Ord Shs,0G4J.L^A21,0G4J,FR0000030140,0.0,23454
Sinner Ord Shs,0G0Q.L^C19,0G0Q,DE0007241002,0.0,208100
SILIC Ord Shs,0G0J.L^D10,0G0J,FR0000050916,0.0,16362
Slaturfelag Sudurlands Ord Shs Class B,0FZM.L^A08,0FZM,IS0000001311,0.0,272621
Seb Ord Shs,0FYL.L^D10,0FYL,FR0000121709,0.0,101327
Schoeller-Bleckmann Oilfield Equipment Ord Shs,0FXK.L^D10,0FXK,AT0000946652,0.0,214325
Sanistaal Ord Shs,0FX5.L^A23,0FX5,DK0010245661,0.0,101533
Papeles Y Cartones De Europa Ord Shs,0FR0.L^C20,0FR0,ES0168561019,0.0,227878
Picanol Ord Shs,0FM2.L^C23,0FM2,BE0003807246,0.0,101728
Palfinger Ord Shs,0FJO.L^D10,0FJO,AT0000758305,0.0,230638
OTP Bank Ord Shs,0FJ3.L^B09,0FJ3,HU0000061726,0.0,206652
Ossur Ord Shs,0FIW.L^A08,0FIW,IS0000000040,0.0,243129
Orpea Ord Shs,0FIP.L^D10,0FIP,FR0000184798,0.0,251583
Oranjewoud Ord Shs,0FIE.L^B22,0FIE,NL0000370419,0.0,103199
Origo Ord Shs,0FGN.L^A08,0FGN,IS0000000396,0.0,272618
Nireus Ord Shs,0FF0.L^D21,0FF0,GRS234003002,0.0,215466
Neochimiki Industrial And Commercial Ord Shs,0FDI.L^A09,0FDI,GRS463003012,0.0,257040
Meta Wolf Ord Shs,0FB8.L^D20,0FB8,DE000A254203,0.0,211451
Morphosys Ord Shs,0FAU.L^C09,0FAU,DE0006632003,0.0,231016
Metropole Television Ord Shs,0FA6.L^D10,0FA6,FR0000053225,0.0,204796
Neles Ord Shs,0F89.L^D22,0F89,FI4000440664,0.0,102345
Dedalus France Ord Shs,0F7P.L^D21,0F7P,FR0000052623,0.0,220969
Manutan International Ord Shs,0F6I.L^B23,0F6I,FR0000032302,0.0,205006
Marel Ord Shs,0F6E.L^A08,0F6E,IS0000000388,0.0,243247
Krones Ord Shs,0F11.L^A10,0F11,DE0006335003,0.0,103269
Jyske Bank Ord Shs,0EXT.L^D10,0EXT,DK0010307958,0.0,15600
Jupiter Portfolio Investments Ord Shs,0EXQ.L^D21,0EXQ,CY0005280215,0.0,302089
Jetix Europe Ord Shs,0EX8.L^D09,0EX8,NL0000352524,0.0,232624
IKB Deutsche Industriebank Ord Shs,0ET6.L^A08,0ET6,DE0008063306,0.0,15518
Icelandic Group Ord Shs,0ESQ.L^A08,0ESQ,IS0000000453,0.0,243231
Icelandair Group Ord Shs,0ERU.L^A08,0ERU,IS0000013464,0.0,281819
Iberia Lineas Aereas de Espana SA Ord Shs,0ERP.L^A11,0ERP,ES0147200036,0.0,244797
Hypo Real Estate Holding Ord Shs,0EQB.L^C09,0EQB,DE0008027707,0.0,156637
Eimskipafelag Islands Ord Shs,0EOJ.L^A08,0EOJ,IS0000011039,0.0,275593
Heineken Holding Ord Shs,0EO4.L^D10,0EO4,NL0000008977,0.0,206493
Gubernija Ord Shs,0EMR.L^C19,0EMR,LT0000114357,0.0,213543
Groothandel Dutch Certificates,0EM4.L^C19,0EM4,NL0000440824,0.0,249108
Grupo Catalana Occidente Ord Shs,0EJK.L^D10,0EJK,ES0116920333,0.0,212641
4Ig Nyilvanosan Ord Shs,0EID.L^C19,0EID,HU0000167788,0.0,293443
BEL Ord Shs,0EIA.L^A22,0EIA,FR0000121857,0.0,101260
Flaga Group,0EGU.L^A08,0EGU,IS0000008753,0.0,272662
Deutsche Cannabis Ord Shs,0EF9.L^D21,0EF9,DE000A0BVVK7,0.0,244744
Fadesa Inmobiliaria Ord Shs,0EF3.L^A08,0EF3,ES0135961219,0.0,270236
D.A.P.P. Digital Access Pass PTE Investments Public Company Ord Shs,0EEU.L^A22,0EEU,CY0005160219,0.0,292315
Ebro Foods Ord Shs,0EED.L^B09,0EED,ES0112501012,0.0,102019
Yandex Ord Shs Class A,0EDM.L^D22,0EDM,NL0009805522,0.0,187118
Eesti Telekom Class A Ord Shs,0EDH.L^D10,0EDH,EE3100007220,0.0,227999
Bosch Solar Energy Ord Shs,0ECX.L^C09,0ECX,DE0006627532,0.0,274152
Budapesti Elektr Ord Shs,0EAT.L^D21,0EAT,HU0000074513,0.0,239586
Eurobank Holdings Ord Shs,0E94.L^D10,0.00E+00,GRS323003012,0.0,227537
ECA Ord Shs,0E8A.L^A21,0E8A,FR0010099515,0.0,270604
ECO Business Immbilien Ord Shs,0E87.L^C19,0.00E+00,AT0000617907,0.0,272892
Dodoni Portfolio Investments Ord Shs,0E65.L^D21,0.00E+00,CY0000770210,0.0,222452
Deutz Ord Shs,0E4K.L^A08,0E4K,DE0006305006,0.0,100301
DEA Capital Ord Shs,0E40.L^C23,0.00E+00,IT0001431805,0.0,235722
Danisco A/S Ord Shs,0E3W.L^D15,0E3W,DK0010207497,0.0,101134
Cnim Groupe Ord Shs,0E0C.L^A23,0E0C,FR0000053399,0.0,221432
Conergy K Ord Shs,0DYU.L^A08,0DYU,DE000A1KRCK4,0.0,272663
CEPSA Ord Shs,0DY0.L^D10,0DY0,ES0132580319,0.0,100954
Cdc Point Ord Shs,0DXD.L^C15,0DXD,IT0001477337,0.0,244352
CA Immobilien Anlagen Ord Shs,0DW3.L^D10,0DW3,AT0000641352,0.0,30390
Banca Intermobiliare Di Investimenti E Gestioni Ord Shs,0DRM.L^D22,0DRM,IT0000074077,0.0,203337
Banco Espirito Santo Class N Ord Shs,0DQG.L^C16,0DQG,PTBES0AM0007,0.0,31647
Fjarfestingarfelagio Atorka Hf Open Funds,0DNG.L^A08,0DNG,IS0000000669,0.0,258826
Andritz Ord Shs,0DKM.L^D10,0DKM,AT0000730007,0.0,246759
ASM Ord Shs,0DK5.L^A08,0DK5,IT0003275200,0.0,254518
Generali Deutschland Holding Ord Shs,0DK3.L^D09,0DK3,DE0008400029,0.0,15496
Alfesca Ord Shs,0DJ9.L^A08,0DJ9,IS0000000461,0.0,243220
Ahlstrom Ord Shs,0DHW.L^D17,0DHW,FI0009010391,0.0,220522
Sociedad General de Aguas de Barcelona Ord Shs,0DHS.L^D10,0DHS,ES0141330C19,0.0,103613
Agora Ord Shs,0DHK.L^B11,0DHK,PLAGORA00067,0.0,120293
Acea Ord Shs,0DG7.L^D10,0DG7,IT0001207098,0.0,233257
Bcre Brack Capital Real Estate Investments Nv Ord Shs,0BCR.L^C23,0BCR,NL0010763611,0.0,317641
GWB Immobilien Ord Shs,0B5W.L^B22,0B5W,DE000A0JKHG0,0.0,279313
Realm Resources Ord Shs,0A3Y.L^C19,0A3Y,AU000000RRP9,0.0,211583
Aedes Ord Shs,0A19.L^D23,0A19,IT0005350449,0.0,330604
China Tian Yuan Healthcare Group Ord Shs,0557q.L^A01,0557q,KYG8442J1004,0.0,201077
Television Broadcasts Ord Shs,0511q.L^A98,0511q,HK0000139300,0.0,19626
HSBC China Fund Ltd Common Stock,0504q.L^D05,0504q,KYG4634P1375,0.0,209461
Zambezi Resource Ord Shs,ZRL.L^F09,ZRL,BMG988411028,0.0,276650
ZincOx Resources Ord Shs,ZOX.L^E17,ZOX,GB0031124638,0.0,249979
Zone-Ip Ord Shs,ZIP.L^F09,ZIP,IL0010926595,0.0,272858
Zhejiang Expressway Ord Shs H,ZHEH.L^E23,ZHEH,CNE1000004S4,0.0,202673
Baltimore Tech Ordinary Shares,ZGO.L^E99,ZGO,GB00B04KC328,0.0,207383
Singapore Telecommunications Ord Shs,Z74.L^F15,Z74,SG1T75931496,0.0,208095
Young H Holdings Common Stock,YON.L^F01,YON,GB0009882696,0.0,209597
Yeoman Group Common Stock,YGP.L^F04,YGP,GB0009892174,0.0,207450
Thai Beverage Public Ord Shs,Y92.L^F15,Y92,TH0902010014,0.0,277881
Xstrata Ord Shs,XTA.L^E13,XTA,GB0031411001,0.0,250779
Xchanging Ord Shs,XCH.L^F16,XCH,GB00B1VK7X76,0.0,284497
Wilshaw Ord Shs,WSW.L^E07,WSW,GB0009698993,0.0,209514
W Resources Ord Shs,WRESW.L^E22,WRESW,GB00BKQN5R41,0.0,271382
West Pioneer Properties Ord Shs,WPR.L^E13,WPR,VGG955191074,0.0,282578
Wainhomes PLC Common Stock,WNH.L^F99,WNH,GB0009333559,0.0,210913
Warnford Invs Common Stock,WNFD.L^F01,WNFD,GB0009408385,0.0,209463
Watmoughs Common Stock,WMU.L^F98,WMU,GB0009432021,0.0,101520
Wealth Managemnt Common Stock,WMS.L^F05,WMS,GB0005587471,0.0,239716
William Hill Ord Shs,WMH_w.L^F02,WMH_w,GB0031698896,0.0,251871
Weston Medical Common Stock,WMG.L^F05,WMG,GB0003821625,0.0,237464
Wellington Hldgs Common Stock,WLN.L^F05,WLN,GB0009473900,0.0,210907
Wolford Ord Shs,WLFDq.L^E96,WLFDq,AT0000834007,0.0,200732
Thomas Walker Ord Shs,WKT.L^E09,WKT,GB0009355883,0.0,204781
Springwood Ord Shs,WJO.L^E96,WJO,GB0008362500,0.0,211708
Whessoe PLC Common Stock,WHSO.L^F97,WHSO,GB0009600072,0.0,100940
Warthog Ord Shs,WHOG.L^E08,WHOG,GB0030013675,0.0,243552
Westminster Hlth Common Stock,WHC.L^E99,WHC,GB0009562777,0.0,221501
Wyevale Garden Ord Shs,WGC.L^F06,WGC,GB0009845685,0.0,104852
Watford Leisure Ord Shs,WFC.L^F11,WFC,GB0034301217,0.0,249984
Wey Education Ord Shs,WEY.L^E21,WEY,GB00B54NKM12,0.0,321321
Wyndeham Press Ord Shs,WDSW.L^F06,WDSW,GB0009785055,0.0,204787
Watt Blake Common Stock,WATT.L^E99,WATT,GB0009440016,0.0,101312
Virotec International Ord Shs,VTI.L^F08,VTI,GB00B15PVR02,0.0,142795
Vocalis Group Ord Shs,VOC.L^E05,VOC,GB0009306134,0.0,213238
Stork Ord Shs,VMFNq.L^E98,VMFNq,NL0000390672,0.0,100324
Velti Ord Shs,VEL.L^E11,VEL,JE00B41PDC45,0.0,277376
Vanco Ord Shs,VAN.L^E08,VAN,GB0030998677,0.0,249540
Universal Salvage Ord Shs,UVS.L^F07,UVS,GB0009198838,0.0,208238
UPF Group PLC Common Stock,UPF.L^F99,UPF,GB0009102954,0.0,210831
Abbot Group Ord Shs,UNGP.L^F95,UNGP,GB0009102731,0.0,209300
UK Saftey PLC Common Stock,UKS.L^E98,UKS,GB0008696436,0.0,220078
Urban Exposure Ord Shs,UEXU.L^F21,UEXU,GB00BFNSQ303,0.0,327162
UCP Ord Shs,UCP.L^E16,UCP,IM00B1HWL911,0.0,282070
United Clearing Ord Shs,UCL.L^E06,UCL,GB0032060872,0.0,270597
United Biscuits Common Stock,UBIS.L^F00,UBIS,GB0002707957,0.0,29224
Sembcorp Industries Ord Shs,U96.L^F15,U96,SG1R50925390,0.0,19774
UOL Group Ord Shs,U14.L^F15,U14,SG1S83002349,0.0,19799
Tungsten Ord Shs,TUNG.L^F22,TUNG,GB00B7Z0Q502,0.0,316582
3I European Tech Common Stock,TTT.L^E05,TTT,GB0034207133,0.0,237056
Tissue Science Ord Shs,TSL.L^E08,TSL,GB0030978380,0.0,249991
Trochus Ord Shs,TROU.L^E08,TROU,GB00B1WD8J84,0.0,250001
Trio Holdings Common Stock,TRN.L^E05,TRN,GB0008946781,0.0,209229
Turbotec Products Ord Shs,TRBO.L^E13,TRBO,GB00B128LN88,0.0,277423
TPI-P. Amarillas Ord Shs,TPIq.L^F07,TPIq,ES0178419117,0.0,229244
TripleArc Ord Shs,TPA.L^F08,TPA,GB0031067340,0.0,249985
Theratase Ord Shs,THE.L^E07,THE,GB0003142626,0.0,204692
Taylor & Francis Common Stock,TFG.L^E04,TFG,GB0002742582,0.0,225341
Tele2 Netherlands Ord Shs,TEL2eu.L^E08,TEL2eu,NL0006129264,0.0,122234
Energy Group PLC Common Stock,TEG.L^F98,TEG,GB0003132478,0.0,213437
